FECHA,TIMESTAMP,TIPO_VIAJERO,PUNTO_TURISTICO,RESIDENCIA,VIAJEROS,PERNOCTACIONES
2018-04-01,1522533600000,Nacional,Tarifa,Residentes en España,4150,7649
2018-05-01,1525125600000,Nacional,Tarifa,Residentes en España,6195,10665
2018-06-01,1527804000000,Nacional,Tarifa,Residentes en España,12210,26934
2018-07-01,1530396000000,Nacional,Tarifa,Residentes en España,13543,40540
2018-08-01,1533074400000,Nacional,Tarifa,Residentes en España,16102,50242
2018-09-01,1535752800000,Nacional,Tarifa,Residentes en España,12619,21594
2018-10-01,1538344800000,Nacional,Tarifa,Residentes en España,5604,9491
2018-11-01,1541026800000,Nacional,Tarifa,Residentes en España,1646,2964
2018-12-01,1543618800000,Nacional,Tarifa,Residentes en España,3392,5433
2019-01-01,1546297200000,Nacional,Tarifa,Residentes en España,2761,4062
2019-02-01,1548975600000,Nacional,Tarifa,Residentes en España,3122,4976
2019-03-01,1551394800000,Nacional,Tarifa,Residentes en España,4052,5957
2019-04-01,1554069600000,Nacional,Tarifa,Residentes en España,6134,12285
2019-05-01,1556661600000,Nacional,Tarifa,Residentes en España,7270,15438
2019-06-01,1559340000000,Nacional,Tarifa,Residentes en España,11173,25676
2019-07-01,1561932000000,Nacional,Tarifa,Residentes en España,14506,39595
2019-08-01,1564610400000,Nacional,Tarifa,Residentes en España,18238,56856
2019-09-01,1567288800000,Nacional,Tarifa,Residentes en España,10243,22234
2019-10-01,1569880800000,Nacional,Tarifa,Residentes en España,6258,8954
2019-11-01,1572562800000,Nacional,Tarifa,Residentes en España,2874,4071
2019-12-01,1575154800000,Nacional,Tarifa,Residentes en España,2651,4248
2020-01-01,1577833200000,Nacional,Tarifa,Residentes en España,2279,3595
2020-02-01,1580511600000,Nacional,Tarifa,Residentes en España,3746,5324
2020-03-01,1583017200000,Nacional,Tarifa,Residentes en España,,
2020-04-01,1585692000000,Nacional,Tarifa,Residentes en España,0,0
2020-05-01,1588284000000,Nacional,Tarifa,Residentes en España,,
2020-06-01,1590962400000,Nacional,Tarifa,Residentes en España,,
2020-07-01,1593554400000,Nacional,Tarifa,Residentes en España,20145,46951
2020-08-01,1596232800000,Nacional,Tarifa,Residentes en España,17722,56134
2020-09-01,1598911200000,Nacional,Tarifa,Residentes en España,9481,21225
2020-10-01,1601503200000,Nacional,Tarifa,Residentes en España,2747,4646
2020-11-01,1604185200000,Nacional,Tarifa,Residentes en España,,
2020-12-01,1606777200000,Nacional,Tarifa,Residentes en España,,
2021-01-01,1609455600000,Nacional,Tarifa,Residentes en España,,
2021-02-01,1612134000000,Nacional,Tarifa,Residentes en España,,
2021-03-01,1614553200000,Nacional,Tarifa,Residentes en España,1090,1456
2021-04-01,1617228000000,Nacional,Tarifa,Residentes en España,2772,4985
2021-05-01,1619820000000,Nacional,Tarifa,Residentes en España,8481,15538
2021-06-01,1622498400000,Nacional,Tarifa,Residentes en España,15566,38356
2021-07-01,1625090400000,Nacional,Tarifa,Residentes en España,27555,61002
2021-08-01,1627768800000,Nacional,Tarifa,Residentes en España,23516,73116
2021-09-01,1630447200000,Nacional,Tarifa,Residentes en España,14848,34526
2021-10-01,1633039200000,Nacional,Tarifa,Residentes en España,6851,13169
2021-11-01,1635721200000,Nacional,Tarifa,Residentes en España,1961,3813
2021-12-01,1638313200000,Nacional,Tarifa,Residentes en España,1997,3602
2022-01-01,1640991600000,Nacional,Tarifa,Residentes en España,,
2022-02-01,1643670000000,Nacional,Tarifa,Residentes en España,3165,6570
2022-03-01,1646089200000,Nacional,Tarifa,Residentes en España,2106,3305
2022-04-01,1648764000000,Nacional,Tarifa,Residentes en España,6452,12393
2022-05-01,1651356000000,Nacional,Tarifa,Residentes en España,8095,13555
2022-06-01,1654034400000,Nacional,Tarifa,Residentes en España,13439,26427
2022-07-01,1656626400000,Nacional,Tarifa,Residentes en España,25478,50259
2022-08-01,1659304800000,Nacional,Tarifa,Residentes en España,19726,60843
2022-09-01,1661983200000,Nacional,Tarifa,Residentes en España,12506,28695
2022-10-01,1664575200000,Nacional,Tarifa,Residentes en España,4177,9622
2022-11-01,1667257200000,Nacional,Tarifa,Residentes en España,1311,2268
2022-12-01,1669849200000,Nacional,Tarifa,Residentes en España,,
2023-01-01,1672527600000,Nacional,Tarifa,Residentes en España,1105,2570
2023-02-01,1675206000000,Nacional,Tarifa,Residentes en España,1469,2679
2023-03-01,1677625200000,Nacional,Tarifa,Residentes en España,2915,4893
2023-04-01,1680300000000,Nacional,Tarifa,Residentes en España,10277,18152
2023-05-01,1682892000000,Nacional,Tarifa,Residentes en España,7950,13306
2023-06-01,1685570400000,Nacional,Tarifa,Residentes en España,14581,35593
2023-07-01,1688162400000,Nacional,Tarifa,Residentes en España,21991,51102
2023-08-01,1690840800000,Nacional,Tarifa,Residentes en España,28772,63586
2023-09-01,1693519200000,Nacional,Tarifa,Residentes en España,10779,26883
2023-10-01,1696111200000,Nacional,Tarifa,Residentes en España,4604,8182
2023-11-01,1698793200000,Nacional,Tarifa,Residentes en España,1248,1897
2023-12-01,1701385200000,Nacional,Tarifa,Residentes en España,,
2024-01-01,1704063600000,Nacional,Tarifa,Residentes en España,,
2024-02-01,1706742000000,Nacional,Tarifa,Residentes en España,,
2024-03-01,1709247600000,Nacional,Tarifa,Residentes en España,2765,4301
2005-01-01,1104534000000,Nacional,Tarifa,Residentes en el extranjero,1173,2206
2005-02-01,1107212400000,Nacional,Tarifa,Residentes en el extranjero,965,1826
2005-03-01,1109631600000,Nacional,Tarifa,Residentes en el extranjero,1672,3680
2005-04-01,1112306400000,Nacional,Tarifa,Residentes en el extranjero,5741,11330
2005-05-01,1114898400000,Nacional,Tarifa,Residentes en el extranjero,4574,13124
2005-06-01,1117576800000,Nacional,Tarifa,Residentes en el extranjero,5118,15094
2005-07-01,1120168800000,Nacional,Tarifa,Residentes en el extranjero,5307,19378
2005-08-01,1122847200000,Nacional,Tarifa,Residentes en el extranjero,3099,13722
2005-09-01,1125525600000,Nacional,Tarifa,Residentes en el extranjero,5438,18902
2005-10-01,1128117600000,Nacional,Tarifa,Residentes en el extranjero,4449,11736
2005-11-01,1130799600000,Nacional,Tarifa,Residentes en el extranjero,1981,3020
2005-12-01,1133391600000,Nacional,Tarifa,Residentes en el extranjero,1009,2174
2006-01-01,1136070000000,Nacional,Tarifa,Residentes en el extranjero,,
2006-02-01,1138748400000,Nacional,Tarifa,Residentes en el extranjero,,
2006-03-01,1141167600000,Nacional,Tarifa,Residentes en el extranjero,,
2006-04-01,1143842400000,Nacional,Tarifa,Residentes en el extranjero,4075,8720
2006-05-01,1146434400000,Nacional,Tarifa,Residentes en el extranjero,6779,16958
2006-06-01,1149112800000,Nacional,Tarifa,Residentes en el extranjero,5440,15300
2006-07-01,1151704800000,Nacional,Tarifa,Residentes en el extranjero,5255,16606
2006-08-01,1154383200000,Nacional,Tarifa,Residentes en el extranjero,4355,13789
2006-09-01,1157061600000,Nacional,Tarifa,Residentes en el extranjero,8370,29251
2006-10-01,1159653600000,Nacional,Tarifa,Residentes en el extranjero,3088,8896
2006-11-01,1162335600000,Nacional,Tarifa,Residentes en el extranjero,,
2006-12-01,1164927600000,Nacional,Tarifa,Residentes en el extranjero,,
2007-01-01,1167606000000,Nacional,Tarifa,Residentes en el extranjero,2021,4107
2007-02-01,1170284400000,Nacional,Tarifa,Residentes en el extranjero,1846,2639
2007-03-01,1172703600000,Nacional,Tarifa,Residentes en el extranjero,2585,3664
2007-04-01,1175378400000,Nacional,Tarifa,Residentes en el extranjero,4955,12297
2007-05-01,1177970400000,Nacional,Tarifa,Residentes en el extranjero,5007,14354
2007-06-01,1180648800000,Nacional,Tarifa,Residentes en el extranjero,5512,14018
2007-07-01,1183240800000,Nacional,Tarifa,Residentes en el extranjero,8327,22544
2007-08-01,1185919200000,Nacional,Tarifa,Residentes en el extranjero,6621,18617
2007-09-01,1188597600000,Nacional,Tarifa,Residentes en el extranjero,8394,22927
2007-10-01,1191189600000,Nacional,Tarifa,Residentes en el extranjero,5023,10345
2007-11-01,1193871600000,Nacional,Tarifa,Residentes en el extranjero,2172,3620
2007-12-01,1196463600000,Nacional,Tarifa,Residentes en el extranjero,2018,2886
2008-01-01,1199142000000,Nacional,Tarifa,Residentes en el extranjero,,
2008-02-01,1201820400000,Nacional,Tarifa,Residentes en el extranjero,,
2008-03-01,1204326000000,Nacional,Tarifa,Residentes en el extranjero,2150,4712
2008-04-01,1207000800000,Nacional,Tarifa,Residentes en el extranjero,3143,6659
2008-05-01,1209592800000,Nacional,Tarifa,Residentes en el extranjero,6215,14494
2008-06-01,1212271200000,Nacional,Tarifa,Residentes en el extranjero,5140,12937
2008-07-01,1214863200000,Nacional,Tarifa,Residentes en el extranjero,6949,17933
2008-08-01,1217541600000,Nacional,Tarifa,Residentes en el extranjero,5369,15961
2008-09-01,1220220000000,Nacional,Tarifa,Residentes en el extranjero,8294,23746
2008-10-01,1222812000000,Nacional,Tarifa,Residentes en el extranjero,5083,9462
2008-11-01,1225494000000,Nacional,Tarifa,Residentes en el extranjero,1809,2685
2008-12-01,1228086000000,Nacional,Tarifa,Residentes en el extranjero,1639,2200
2009-01-01,1230764400000,Nacional,Tarifa,Residentes en el extranjero,1886,2851
2009-02-01,1233442800000,Nacional,Tarifa,Residentes en el extranjero,1545,2141
2009-03-01,1235862000000,Nacional,Tarifa,Residentes en el extranjero,2228,2937
2009-04-01,1238536800000,Nacional,Tarifa,Residentes en el extranjero,3020,5099
2009-05-01,1241128800000,Nacional,Tarifa,Residentes en el extranjero,5674,13656
2009-06-01,1243807200000,Nacional,Tarifa,Residentes en el extranjero,5596,13103
2009-07-01,1246399200000,Nacional,Tarifa,Residentes en el extranjero,6153,17128
2009-08-01,1249077600000,Nacional,Tarifa,Residentes en el extranjero,6205,13852
2009-09-01,1251756000000,Nacional,Tarifa,Residentes en el extranjero,6308,19835
2009-10-01,1254348000000,Nacional,Tarifa,Residentes en el extranjero,4856,10186
2009-11-01,1257030000000,Nacional,Tarifa,Residentes en el extranjero,,
2009-12-01,1259622000000,Nacional,Tarifa,Residentes en el extranjero,1291,1812
2010-01-01,1262300400000,Nacional,Tarifa,Residentes en el extranjero,1773,2624
2010-02-01,1264978800000,Nacional,Tarifa,Residentes en el extranjero,1369,1801
2010-03-01,1267398000000,Nacional,Tarifa,Residentes en el extranjero,1795,3470
2010-04-01,1270072800000,Nacional,Tarifa,Residentes en el extranjero,3318,10567
2010-05-01,1272664800000,Nacional,Tarifa,Residentes en el extranjero,4958,13741
2010-06-01,1275343200000,Nacional,Tarifa,Residentes en el extranjero,5721,13444
2010-07-01,1277935200000,Nacional,Tarifa,Residentes en el extranjero,6206,20143
2010-08-01,1280613600000,Nacional,Tarifa,Residentes en el extranjero,4629,16093
2010-09-01,1283292000000,Nacional,Tarifa,Residentes en el extranjero,8150,26060
2010-10-01,1285884000000,Nacional,Tarifa,Residentes en el extranjero,5732,11452
2010-11-01,1288566000000,Nacional,Tarifa,Residentes en el extranjero,1695,3099
2010-12-01,1291158000000,Nacional,Tarifa,Residentes en el extranjero,1468,1744
2011-04-01,1301608800000,Nacional,Tarifa,Residentes en el extranjero,3666,6966
2011-05-01,1304200800000,Nacional,Tarifa,Residentes en el extranjero,4755,10245
2011-06-01,1306879200000,Nacional,Tarifa,Residentes en el extranjero,5631,13376
2011-07-01,1309471200000,Nacional,Tarifa,Residentes en el extranjero,6084,16957
2011-08-01,1312149600000,Nacional,Tarifa,Residentes en el extranjero,7242,19491
2011-09-01,1314828000000,Nacional,Tarifa,Residentes en el extranjero,8506,26935
2011-10-01,1317420000000,Nacional,Tarifa,Residentes en el extranjero,5117,10399
2012-01-01,1325372400000,Nacional,Tarifa,Residentes en el extranjero,,
2012-02-01,1328050800000,Nacional,Tarifa,Residentes en el extranjero,,
2012-03-01,1330556400000,Nacional,Tarifa,Residentes en el extranjero,1379,2295
2012-04-01,1333231200000,Nacional,Tarifa,Residentes en el extranjero,4064,7845
2012-05-01,1335823200000,Nacional,Tarifa,Residentes en el extranjero,4774,11886
2012-06-01,1338501600000,Nacional,Tarifa,Residentes en el extranjero,5923,13454
2012-07-01,1341093600000,Nacional,Tarifa,Residentes en el extranjero,8216,19594
2012-08-01,1343772000000,Nacional,Tarifa,Residentes en el extranjero,8892,19651
2012-09-01,1346450400000,Nacional,Tarifa,Residentes en el extranjero,6452,21032
2012-10-01,1349042400000,Nacional,Tarifa,Residentes en el extranjero,5494,10948
2012-11-01,1351724400000,Nacional,Tarifa,Residentes en el extranjero,,
2012-12-01,1354316400000,Nacional,Tarifa,Residentes en el extranjero,,
2013-01-01,1356994800000,Nacional,Tarifa,Residentes en el extranjero,1782,2679
2013-02-01,1359673200000,Nacional,Tarifa,Residentes en el extranjero,2595,3344
2013-03-01,1362092400000,Nacional,Tarifa,Residentes en el extranjero,3711,5518
2013-04-01,1364767200000,Nacional,Tarifa,Residentes en el extranjero,3966,7526
2013-05-01,1367359200000,Nacional,Tarifa,Residentes en el extranjero,5181,12922
2013-06-01,1370037600000,Nacional,Tarifa,Residentes en el extranjero,7002,16585
2013-07-01,1372629600000,Nacional,Tarifa,Residentes en el extranjero,9545,23484
2013-08-01,1375308000000,Nacional,Tarifa,Residentes en el extranjero,12620,27396
2013-09-01,1377986400000,Nacional,Tarifa,Residentes en el extranjero,9750,26663
2013-10-01,1380578400000,Nacional,Tarifa,Residentes en el extranjero,7309,14168
2013-11-01,1383260400000,Nacional,Tarifa,Residentes en el extranjero,2845,4298
2013-12-01,1385852400000,Nacional,Tarifa,Residentes en el extranjero,2056,2891
2014-01-01,1388530800000,Nacional,Tarifa,Residentes en el extranjero,,
2014-02-01,1391209200000,Nacional,Tarifa,Residentes en el extranjero,,
2014-03-01,1393628400000,Nacional,Tarifa,Residentes en el extranjero,,
2014-04-01,1396303200000,Nacional,Tarifa,Residentes en el extranjero,3860,6739
2014-05-01,1398895200000,Nacional,Tarifa,Residentes en el extranjero,5537,11508
2014-06-01,1401573600000,Nacional,Tarifa,Residentes en el extranjero,6110,13905
2014-07-01,1404165600000,Nacional,Tarifa,Residentes en el extranjero,8646,20579
2014-08-01,1406844000000,Nacional,Tarifa,Residentes en el extranjero,7793,18996
2014-09-01,1409522400000,Nacional,Tarifa,Residentes en el extranjero,8617,23068
2014-10-01,1412114400000,Nacional,Tarifa,Residentes en el extranjero,6092,11877
2014-11-01,1414796400000,Nacional,Tarifa,Residentes en el extranjero,,
2014-12-01,1417388400000,Nacional,Tarifa,Residentes en el extranjero,,
2015-01-01,1420066800000,Nacional,Tarifa,Residentes en el extranjero,,
2015-02-01,1422745200000,Nacional,Tarifa,Residentes en el extranjero,,
2015-03-01,1425164400000,Nacional,Tarifa,Residentes en el extranjero,,
2015-04-01,1427839200000,Nacional,Tarifa,Residentes en el extranjero,4803,10046
2015-05-01,1430431200000,Nacional,Tarifa,Residentes en el extranjero,6427,14235
2015-06-01,1433109600000,Nacional,Tarifa,Residentes en el extranjero,5913,16285
2015-07-01,1435701600000,Nacional,Tarifa,Residentes en el extranjero,7398,20150
2015-08-01,1438380000000,Nacional,Tarifa,Residentes en el extranjero,7563,18958
2015-09-01,1441058400000,Nacional,Tarifa,Residentes en el extranjero,6552,26114
2015-10-01,1443650400000,Nacional,Tarifa,Residentes en el extranjero,4149,11206
2015-11-01,1446332400000,Nacional,Tarifa,Residentes en el extranjero,,
2015-12-01,1448924400000,Nacional,Tarifa,Residentes en el extranjero,,
2016-01-01,1451602800000,Nacional,Tarifa,Residentes en el extranjero,,
2016-02-01,1454281200000,Nacional,Tarifa,Residentes en el extranjero,,
2016-03-01,1456786800000,Nacional,Tarifa,Residentes en el extranjero,2553,5543
2016-04-01,1459461600000,Nacional,Tarifa,Residentes en el extranjero,4526,9306
2016-05-01,1462053600000,Nacional,Tarifa,Residentes en el extranjero,5199,17899
2016-06-01,1464732000000,Nacional,Tarifa,Residentes en el extranjero,7264,21755
2016-07-01,1467324000000,Nacional,Tarifa,Residentes en el extranjero,5847,23866
2016-08-01,1470002400000,Nacional,Tarifa,Residentes en el extranjero,5553,22315
2016-09-01,1472680800000,Nacional,Tarifa,Residentes en el extranjero,8084,29674
2016-10-01,1475272800000,Nacional,Tarifa,Residentes en el extranjero,5570,17488
2016-11-01,1477954800000,Nacional,Tarifa,Residentes en el extranjero,,
2016-12-01,1480546800000,Nacional,Tarifa,Residentes en el extranjero,,
2017-01-01,1483225200000,Nacional,Tarifa,Residentes en el extranjero,2378,4044
